#name	coverage	shape	h_overflow	overlap	reading_order	dead_target	shape_n	reason	instrument
nytimes.com	0.000406	1.000000	0	0	0	0	1	thin-overlap-1	1feee14c
theguardian.com	-	-	0	0	0	0	0	crashed	1feee14c
bbc.co.uk	1.000000	0.521022	17	53	83	0	2545		1feee14c
reuters.com	-	-	0	0	0	0	0	bot-wall-401	1feee14c
apnews.com	-	-	0	0	0	0	0	crashed	1feee14c
npr.org	-	-	0	0	0	0	0	crashed	1feee14c
washingtonpost.com	-	-	0	0	0	0	0	unreachable	1feee14c
aljazeera.com	0.850299	0.485915	0	1	0	0	284		1feee14c
cnn.com	-	-	0	0	0	0	0	crashed	1feee14c
bloomberg.com	-	-	0	0	0	0	0	bot-wall-403	1feee14c
ft.com	-	-	0	0	0	0	0	bot-wall-403	1feee14c
economist.com	-	-	0	0	0	0	0	bot-wall-403	1feee14c
wsj.com	-	-	0	0	0	0	0	bot-wall-401	1feee14c
forbes.com	0.001040	0.000000	0	0	0	0	2	render-failed	1feee14c
time.com	0.047619	0.000000	0	0	0	0	1	thin-overlap-1	1feee14c
theatlantic.com	-	-	0	0	0	0	0	unreachable	1feee14c
newyorker.com	0.164143	0.250000	41	5	39	0	336		1feee14c
vox.com	0.001999	0.000000	0	0	0	0	3	render-failed	1feee14c
axios.com	-	-	0	0	0	0	0	bot-wall-403	1feee14c
politico.com	-	-	0	0	0	0	0	bot-wall-403	1feee14c
propublica.org	0.664151	0.414773	15	6	62	0	528		1feee14c
theverge.com	0.001766	0.000000	0	0	0	0	3	render-failed	1feee14c
arstechnica.com	0.988785	0.336484	0	2	14	0	1058		1feee14c
wired.com	0.915224	0.255708	24	8	90	2	1533		1feee14c
techcrunch.com	-	-	0	0	0	0	0	bot-wall-200	1feee14c
engadget.com	-	-	0	0	0	0	0	crashed	1feee14c
gizmodo.com	0.000000	1.000000	0	0	0	0	0	thin-overlap-0	1feee14c
zdnet.com	0.994829	0.265073	11	321	4	0	962		1feee14c
cnet.com	0.001155	0.000000	0	0	0	0	2	thin-overlap-2	1feee14c
lite.cnn.com	1.000000	1.000000	0	0	0	0	223		1feee14c
