#name	coverage	shape	h_overflow	overlap	reading_order	dead_target	shape_n	reason	instrument
comix.to	-	-	0	0	0	0	0	bot-wall-403	a06968e1
service.smt.docomo.ne.jp	-	-	0	0	0	0	0	unreachable	a06968e1
www.naukri.com	0.280702	0.312500	0	1	1	0	16		a06968e1
www.mangago.me	-	-	0	0	0	0	0	bot-wall-403	a06968e1
www.ebay.com	-	-	0	0	0	0	0	bot-wall-403	a06968e1
www.agoda.com	0.107673	0.735632	0	0	0	0	87		a06968e1
fdown.net	-	-	0	0	0	0	0	bot-wall-403	a06968e1
bill.pitc.com.pk	-	-	0	0	0	0	0	unreachable	a06968e1
www.ikea.com	0.955810	0.791096	0	0	1	0	584		a06968e1
bbs.ruliweb.com	-	-	0	0	0	0	0	timeout-150s	a06968e1
www.otomoto.pl	0.967682	0.792939	0	1	1	0	1048		a06968e1
mangaraw.ac	-	-	0	0	0	0	0	timeout-150s	a06968e1
aternos.org	-	-	0	0	0	0	0	bot-wall-403	a06968e1
missav.live	-	-	0	0	0	0	0	bot-wall-403	a06968e1
www.bilibili.com	0.870073	0.768456	1	1	1	0	596		a06968e1
vk.com	0.800000	0.250000	0	0	0	0	4	oracle-module-shell-5	a06968e1
meet.google.com	0.473822	0.128076	0	1	1	1	1991		a06968e1
tukrd.com	1.000000	0.973684	0	0	0	0	38		a06968e1
www.amazon.com.be	-	-	0	0	0	0	0	empty-202	a06968e1
www.amazon.com.mx	-	-	0	0	0	0	0	empty-202	a06968e1
client.dkitrxmdwoqruvsi.net	-	-	0	0	0	0	0	http-404	a06968e1
www.paypal.com	0.892977	0.651685	0	1	1	0	534		a06968e1
people.com	-	-	0	0	0	0	0	bot-wall-403	a06968e1
toyhou.se	-	-	0	0	0	0	0	bot-wall-403	a06968e1
cibnext.icici.bank.in	-	-	0	0	0	0	0	http-404	a06968e1
linkmake.in	1.000000	0.797297	0	0	0	0	74		a06968e1
255md.com	1.000000	0.906977	0	0	0	0	43		a06968e1
janitorai.com	-	-	0	0	0	0	0	bot-wall-403	a06968e1
www.marktplaats.nl	1.000000	0.959259	0	0	0	0	810		a06968e1
stdn.iau.ir	-	-	0	0	0	0	0	bot-wall-403	a06968e1
awlyaa.education.dz	1.000000	0.833333	0	0	0	0	6	shell-only-6	a06968e1
desiviral.net	0.999092	0.855455	0	0	0	0	1100		a06968e1
www.repubblica.it	0.994019	0.717939	0	1	1	0	2659		a06968e1
www.livescore.cz	1.000000	1.000000	0	0	0	0	1980		a06968e1
mobcup.fm	-	-	0	0	0	0	0	bot-wall-403	a06968e1
m.youm7.com	0.984968	0.807229	0	1	1	0	1245		a06968e1
momon-ga.com	1.000000	0.608392	0	0	0	0	572		a06968e1
www.5movierulz.discount	1.000000	0.715262	0	0	1	0	439		a06968e1
esaj.tjsp.jus.br	1.000000	0.500000	0	0	0	0	4	shell-only-4	a06968e1
ww1.goojara.to	-	-	0	0	0	0	0	probe-blocked	a06968e1
www.mobile.bg	0.995238	0.437799	0	1	1	0	418		a06968e1
merchant.upi9.pro	1.000000	0.914894	0	0	0	0	47		a06968e1
tracker.shadowfax.in	0.052632	0.000000	0	0	0	0	1	tree-divergence-48	a06968e1
chat.google.com	1.000000	0.881356	0	0	0	0	59		a06968e1
www.kicktipp.com	1.000000	0.927083	0	0	0	0	96		a06968e1
haraj.com.sa	-	-	0	0	0	0	0	probe-blocked	a06968e1
alastonsuomi.com	-	-	0	0	0	0	0	unreachable	a06968e1
id.vk.ru	0.995094	0.144618	1	1	0	1	1217		a06968e1
altogel.fit	-	-	0	0	0	0	0	unreachable	a06968e1
videa.hu	0.909677	0.365957	1	0	1	1	705		a06968e1
www.tz.de	0.950566	0.866739	1	1	1	0	1846		a06968e1
coinmarketcap.com	0.990076	0.284964	1	0	1	1	2095		a06968e1
