#name	coverage	shape	h_overflow	overlap	reading_order	dead_target	shape_n	reason	instrument
comix.to	-	-	0	0	0	0	0	crashed	85ca9328
www.naukri.com	0.280702	0.312500	0	1	1	0	16		85ca9328
www.ebay.com	0.062500	0.000000	0	0	0	0	2	tree-divergence-1259	85ca9328
fdown.net	-	-	0	0	0	0	0	bot-wall-403	85ca9328
www.ikea.com	0.935806	0.737805	0	5	22	0	656		85ca9328
www.otomoto.pl	0.967593	0.767464	1	1	11	0	1045		85ca9328
aternos.org	-	-	0	0	0	0	0	bot-wall-403	85ca9328
www.bilibili.com	0.775000	0.724958	5	10	1	0	589		85ca9328
meet.google.com	0.481634	0.128951	66	17	48	0	1993		85ca9328
www.amazon.com.be	-	-	0	0	0	0	0	empty-202	85ca9328
client.dkitrxmdwoqruvsi.net	-	-	0	0	0	0	0	http-404	85ca9328
people.com	-	-	0	0	0	0	0	bot-wall-403	85ca9328
cibnext.icici.bank.in	-	-	0	0	0	0	0	http-404	85ca9328
255md.com	1.000000	0.906977	0	0	0	0	43		85ca9328
www.marktplaats.nl	1.000000	0.961728	2	0	0	0	810		85ca9328
awlyaa.education.dz	1.000000	0.833333	0	0	0	0	6	shell-only-6	85ca9328
www.repubblica.it	0.993635	0.603994	344	129	16	0	2654		85ca9328
mobcup.fm	0.852941	1.000000	0	0	0	0	29		85ca9328
momon-ga.com	1.000000	0.594406	0	0	0	0	572		85ca9328
esaj.tjsp.jus.br	1.000000	0.500000	0	0	0	0	4	shell-only-4	85ca9328
www.mobile.bg	0.830952	0.446991	0	0	22	1	349		85ca9328
tracker.shadowfax.in	-	-	0	0	0	0	0	probe-blocked	85ca9328
www.kicktipp.com	1.000000	0.927083	0	0	0	0	96		85ca9328
alastonsuomi.com	-	-	0	0	0	0	0	unreachable	85ca9328
altogel.fit	-	-	0	0	0	0	0	unreachable	85ca9328
www.tz.de	0.953375	0.848701	3	1	4	0	1963		85ca9328
sports.yahoo.com	0.997101	0.890698	0	0	3	0	1720		85ca9328
gw.geneanet.org	-	-	0	0	0	0	0	bot-wall-403	85ca9328
www.bolde.com	-	-	0	0	0	0	0	bot-wall-403	85ca9328
