# MANUK REPRESENTATIVE CORPUS v2 — docs/loop/DAILY-DRIVER-CERTIFICATION.md §3
# frame: CrUX top-1M (zakird/crux-top-lists mirror) · fetched: 2026-07-25 · seed: 20260725 · tranco-id: 8PY7V
# strata: HEAD (traffic-weighted, ranks<=100k) + TAIL (uniform, 100k-1M). Two claims, reported separately.
# sizes: head_target=250 tail_target=150 · frame_rows=1000000 · adult/gambling excluded=16568 (bounded named exception)
# DENOMINATOR IS FIXED: a timeout/crash/bot-wall is a COUNTED outcome (FAIL/EXCLUDED with reason), never a silent drop.
# columns: stratum <TAB> rank <TAB> url   (category tagged later by the on-page capability probe)
HEAD	10000	https://www.vozpopuli.com/
HEAD	10000	https://celeb.gate.cc/
HEAD	10000	https://chat.line.biz/
HEAD	5000	https://oilprice.com/
HEAD	5000	https://sep.shaparak.ir/
HEAD	5000	https://www.fragrantica.com/
HEAD	10000	https://www.milanotoday.it/
HEAD	10000	https://www.woolworths.com.au/
HEAD	5000	https://www.noticiascaracol.com/
HEAD	5000	https://www.blick.ch/
HEAD	5000	https://www.mangaread.org/
HEAD	10000	https://www.netvasco.com.br/
HEAD	10000	https://result.madrsa-online.com/
HEAD	10000	https://www.hemnet.se/
HEAD	10000	https://www.vijaysales.com/
HEAD	5000	https://www.cbse.gov.in/
HEAD	10000	https://revenue.cg.nic.in/
HEAD	50000	https://fr.bongacams.com/
HEAD	50000	https://tvwkwk1.tv/
HEAD	100000	https://ubys.bingol.edu.tr/
HEAD	100000	https://777win3.com/
HEAD	50000	https://www.mobile.ir/
HEAD	50000	https://www.diamondartclub.com/
HEAD	100000	https://hope.cap-systems.org/
HEAD	50000	https://profile.tamin.ir/
HEAD	50000	https://www.alphanews.live/
HEAD	50000	https://ekoshonline.cg.gov.in/
HEAD	50000	https://www.freesupertips.com/
HEAD	50000	https://www.noridianmedicareportal.com/
HEAD	100000	https://patrickmorin.com/
HEAD	100000	https://www.oshacademy.com/
HEAD	100000	https://www.broshurko.bg/
HEAD	50000	https://trial-sport.ru/
HEAD	100000	https://www.nautica.com/
